"Area","Fishery","Sex","SizeClass","Year","CalendarYear","Timestep","ThisTimestep","VNotchedNumber","VNotchedWeight","LandedCatchNumber","LandedCatchWeight","DeadHandlingMNumber","DeadHandlingMWeight","ExploitationRateNumber","ExploitationRateWeight"
"Area 1","Fishery 1","Female",68,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1995,1995,7,175,10000,3566954.005,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1995,1995,7,175,15000,6256065.795,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1995,1995,7,175,30000,14955043.115,290000,148209269.87,0,0,120.53,121.52
"Area 1","Fishery 1","Female",88,1995,1995,7,175,20000,12524663.435,180000,110021383.365,0,0,118.035,119.87
"Area 1","Fishery 1","Female",93,1995,1995,7,175,30000,20597886.38,80000,54720179.38,0,0,77.895,77.61
"Area 1","Fishery 1","Female",98,1995,1995,7,175,15000,12628120.005,20000,16326383.01,0,0,96.155,97.025
"Area 1","Fishery 1","Female",103,1995,1995,7,175,75000,70265774.985,5000,4701992.31,0,0,21.01,20.925
"Area 1","Fishery 1","Female",108,1995,1995,7,175,25000,26634142.355,0,0,0,0,0,0
"Area 1","Fishery 1","Female",113,1995,1995,7,175,5000,6190095.905,0,0,0,0,0,0
"Area 1","Fishery 1","Female",118,1995,1995,7,175,50000,69128544.75,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,1995,1995,7,175,25000,40172344.18,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,1995,1995,7,175,55000,95221696.775,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,1995,1995,7,175,45000,89286927.26,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,1995,1995,7,175,75000,162813316.03,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,1995,1995,7,175,20000,47542915.625,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,1995,1995,7,175,20000,53953460.49,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,1995,1995,7,175,50000,145493121.955,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,1995,1995,7,175,20000,62265524.52,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,1995,1995,7,175,30000,105843783.95,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,1995,1995,7,175,15000,56554003.635,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,1995,1995,7,175,10000,41585219.085,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,1995,1995,7,175,10000,44466950.945,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,1995,1995,7,175,5000,25079753.495,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,1995,1995,7,175,10000,56728239.715,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,1995,1995,7,175,5000,38199548.105,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,1995,1995,7,175,5000,86517575.155,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,1995,1995,7,175,0,0,490000,250716250.325,0,0,199.105,200.695
"Area 1","Fishery 1","Male",88,1995,1995,7,175,0,0,225000,135319641.225,0,0,146.965,146.895
"Area 1","Fishery 1","Male",93,1995,1995,7,175,0,0,2e+05,139358617.76,0,0,191.39,192.965
"Area 1","Fishery 1","Male",98,1995,1995,7,175,0,0,55000,43653586.55,0,0,197.84,193.9
"Area 1","Fishery 1","Male",103,1995,1995,7,175,0,0,25000,22851284.78,0,0,132.98,128.525
"Area 1","Fishery 1","Male",108,1995,1995,7,175,0,0,15000,16330062.11,0,0,140.185,144.26
"Area 1","Fishery 1","Male",113,1995,1995,7,175,0,0,5000,5872889.015,0,0,138.89,134.36
"Area 1","Fishery 1","Male",118,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",123,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,1995,1995,7,175,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,1995,1995,8,176,10000,2971134.43,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1995,1995,8,176,15000,5219830.23,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1995,1995,8,176,20000,8843218.495,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1995,1995,8,176,35000,18280370.025,1665000,845930312.565,0,0,790.225,792.34
"Area 1","Fishery 1","Female",88,1995,1995,8,176,40000,24549183.06,1110000,667343129.14,0,0,801.445,801.23
"Area 1","Fishery 1","Female",93,1995,1995,8,176,65000,45572438.435,550000,378141959.8,0,0,608.405,608.67
"Area 1","Fishery 1","Female",98,1995,1995,8,176,20000,16218195.135,160000,129006103.75,0,0,695.65,692.3
"Area 1","Fishery 1","Female",103,1995,1995,8,176,30000,28813879.085,40000,37078592.645,0,0,145.455,142.535
"Area 1","Fishery 1","Female",108,1995,1995,8,176,30000,31619093.685,5000,5106162.365,0,0,83.335,80.565
"Area 1","Fishery 1","Female",113,1995,1995,8,176,20000,24596421.965,5000,5981983.355,0,0,96.155,92.39
"Area 1","Fishery 1","Female",118,1995,1995,8,176,40000,54271130.63,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,1995,1995,8,176,25000,40446005.805,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,1995,1995,8,176,65000,114377996.075,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,1995,1995,8,176,15000,29251456.78,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,1995,1995,8,176,65000,142900733.415,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,1995,1995,8,176,25000,59025675.19,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,1995,1995,8,176,15000,39840592.14,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,1995,1995,8,176,45000,130432667.165,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,1995,1995,8,176,30000,95836981.77,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,1995,1995,8,176,50000,174757429.865,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,1995,1995,8,176,30000,112784780.91,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,1995,1995,8,176,20000,83223351.595,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,1995,1995,8,176,15000,72796342.385,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,1995,1995,8,176,20000,112939847.41,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,1995,1995,8,176,5000,38199548.105,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,1995,1995,8,176,10000,132442047.055,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,1995,1995,8,176,0,0,1610000,817079578.995,0,0,759.075,759.24
"Area 1","Fishery 1","Male",88,1995,1995,8,176,0,0,1140000,685972883.06,0,0,813.705,812.635
"Area 1","Fishery 1","Male",93,1995,1995,8,176,0,0,6e+05,413027567.635,0,0,632.91,630.83
"Area 1","Fishery 1","Male",98,1995,1995,8,176,0,0,195000,157870094.4,0,0,752.895,752.185
"Area 1","Fishery 1","Male",103,1995,1995,8,176,0,0,75000,71547926.2,0,0,390.625,393.35
"Area 1","Fishery 1","Male",108,1995,1995,8,176,0,0,30000,31891744.82,0,0,270.27,271.215
"Area 1","Fishery 1","Male",113,1995,1995,8,176,0,0,20000,24241319.095,0,0,540.54,537.46
"Area 1","Fishery 1","Male",118,1995,1995,8,176,0,0,20000,27662701.87,0,0,1052.63,1039.045
"Area 1","Fishery 1","Male",123,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,1995,1995,8,176,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,1995,1995,9,177,5000,1452782.2,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1995,1995,9,177,5000,1660217.93,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1995,1995,9,177,10000,4450203.28,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1995,1995,9,177,25000,12370271.625,1415000,716303630.94,0,0,820.765,820.71
"Area 1","Fishery 1","Female",88,1995,1995,9,177,35000,21068427.905,1175000,708305194.37,0,0,1043.515,1045.915
"Area 1","Fishery 1","Female",93,1995,1995,9,177,55000,37960397.91,470000,322729382.895,0,0,608.02,607.125
"Area 1","Fishery 1","Female",98,1995,1995,9,177,30000,24195388.1,130000,105354319.64,0,0,673.575,673.475
"Area 1","Fishery 1","Female",103,1995,1995,9,177,90000,84739397.38,45000,42514470.915,0,0,177.865,177.615
"Area 1","Fishery 1","Female",108,1995,1995,9,177,15000,15530735.88,25000,26329821.4,0,0,471.7,471
"Area 1","Fishery 1","Female",113,1995,1995,9,177,20000,24697451.245,0,0,0,0,0,0
"Area 1","Fishery 1","Female",118,1995,1995,9,177,65000,88824167.33,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,1995,1995,9,177,30000,47409680.165,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,1995,1995,9,177,55000,96555707.915,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,1995,1995,9,177,30000,58556306.265,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,1995,1995,9,177,85000,184357577.48,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,1995,1995,9,177,40000,95043971.91,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,1995,1995,9,177,15000,40899916.36,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,1995,1995,9,177,20000,58113453.53,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,1995,1995,9,177,30000,94634392.25,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,1995,1995,9,177,45000,157095718.21,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,1995,1995,9,177,30000,113214987.83,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,1995,1995,9,177,20000,83223351.595,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,1995,1995,9,177,10000,45046393.99,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,1995,1995,9,177,5000,24049160.405,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,1995,1995,9,177,5000,27002814.995,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,1995,1995,9,177,10000,57129947.385,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,1995,1995,9,177,5000,33517336.85,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,1995,1995,9,177,5000,38199548.105,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,1995,1995,9,177,10000,153235165.035,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,1995,1995,9,177,0,0,1400000,711185644.32,0,0,805.525,806.2
"Area 1","Fishery 1","Male",88,1995,1995,9,177,0,0,1030000,622829422.78,0,0,900.35,903.13
"Area 1","Fishery 1","Male",93,1995,1995,9,177,0,0,575000,398339683.4,0,0,717.855,720.36
"Area 1","Fishery 1","Male",98,1995,1995,9,177,0,0,160000,130075174.285,0,0,730.595,732.655
"Area 1","Fishery 1","Male",103,1995,1995,9,177,0,0,65000,62128467.145,0,0,384.615,388.015
"Area 1","Fishery 1","Male",108,1995,1995,9,177,0,0,25000,26133384.205,0,0,235.85,232.565
"Area 1","Fishery 1","Male",113,1995,1995,9,177,0,0,50000,61437978.695,0,0,1470.59,1480.03
"Area 1","Fishery 1","Male",118,1995,1995,9,177,0,0,5000,6642728.425,0,0,263.16,248.015
"Area 1","Fishery 1","Male",123,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,1995,1995,9,177,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1995,1995,10,178,10000,4379791.535,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1995,1995,10,178,30000,15180897.43,1215000,617260690.225,0,0,775.365,780.485
"Area 1","Fishery 1","Female",88,1995,1995,10,178,15000,8582776.185,855000,513228938.03,0,0,970.49,969.23
"Area 1","Fishery 1","Female",93,1995,1995,10,178,30000,20911322.545,470000,322435031.71,0,0,696.295,694.515
"Area 1","Fishery 1","Female",98,1995,1995,10,178,10000,8433787.075,115000,92934491.36,0,0,705.52,702.855
"Area 1","Fishery 1","Female",103,1995,1995,10,178,80000,75803735.435,90000,85796703.93,0,0,375,377.785
"Area 1","Fishery 1","Female",108,1995,1995,10,178,25000,26086716.265,30000,31865730.225,0,0,625,629.31
"Area 1","Fishery 1","Female",113,1995,1995,10,178,35000,43737040.01,10000,12152362.775,0,0,169.49,164.895
"Area 1","Fishery 1","Female",118,1995,1995,10,178,55000,74989661.215,5000,6672849.605,0,0,86.205,84.375
"Area 1","Fishery 1","Female",123,1995,1995,10,178,60000,94449450.845,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,1995,1995,10,178,85000,149744332.775,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,1995,1995,10,178,50000,99100212.195,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,1995,1995,10,178,60000,131073750.875,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,1995,1995,10,178,15000,34870301.72,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,1995,1995,10,178,5000,13228127.63,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,1995,1995,10,178,20000,57418627.57,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,1995,1995,10,178,20000,63170560.78,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,1995,1995,10,178,40000,140660245.005,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,1995,1995,10,178,30000,113009056.315,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,1995,1995,10,178,20000,84153106.015,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,1995,1995,10,178,5000,22080225.22,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,1995,1995,10,178,5000,24049160.405,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,1995,1995,10,178,5000,27002814.995,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,1995,1995,10,178,15000,85194782.38,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,1995,1995,10,178,5000,33517336.85,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,1995,1995,10,178,5000,38199548.105,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,1995,1995,10,178,5000,86517575.155,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,1995,1995,10,178,0,0,980000,497907219.89,0,0,626.6,629.08
"Area 1","Fishery 1","Male",88,1995,1995,10,178,0,0,8e+05,479971084.195,0,0,864.865,861.42
"Area 1","Fishery 1","Male",93,1995,1995,10,178,0,0,465000,320371005.555,0,0,683.825,683.055
"Area 1","Fishery 1","Male",98,1995,1995,10,178,0,0,135000,110169084.47,0,0,741.76,746.725
"Area 1","Fishery 1","Male",103,1995,1995,10,178,0,0,85000,80576957.375,0,0,559.21,559.92
"Area 1","Fishery 1","Male",108,1995,1995,10,178,0,0,45000,48527546.57,0,0,478.725,486.795
"Area 1","Fishery 1","Male",113,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",118,1995,1995,10,178,0,0,10000,14270730.44,0,0,588.235,594.105
"Area 1","Fishery 1","Male",123,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,1995,1995,10,178,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,1995,1995,11,179,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,1995,1995,11,179,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,1995,1995,11,179,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,1995,1995,11,179,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1995,1995,11,179,5000,1902121.355,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1995,1995,11,179,10000,4415578.235,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1995,1995,11,179,15000,7403350.025,1005000,506712811.62,0,0,779.675,779.745
"Area 1","Fishery 1","Female",88,1995,1995,11,179,45000,27218508.81,960000,575864413,0,0,1363.635,1360.47
"Area 1","Fishery 1","Female",93,1995,1995,11,179,25000,17481351.67,410000,283637922.715,0,0,708.115,711.935
"Area 1","Fishery 1","Female",98,1995,1995,11,179,40000,33232924.68,105000,85586765.69,0,0,755.395,758.78
"Area 1","Fishery 1","Female",103,1995,1995,11,179,80000,75405548.255,75000,70378337.595,0,0,339.365,336.79
"Area 1","Fishery 1","Female",108,1995,1995,11,179,35000,36859920.805,30000,31996679.365,0,0,731.705,740.36
